,EV3,PB_LYR,EPS_TTM
600498.SH,40855653880.26,3.561877447003232,0.5310414968177968
002244.SZ,13503666482.6,0.8150760887602276,0.4874470974663791
601111.SH,90629845608.42374,1.0816835518397079,-0.07707154863877877
002614.SZ,5169135525.000001,1.5262140301417306,0.3933062815577659
601336.SH,119641840411.86623,1.6666936163218904,5.073493692961663
603730.SH,11957746422.0,3.1992754172628817,1.5503188273269441
0522.HK,33795215802.45,2.9062863274828445,1.302990512249005
0788.HK,299214400740.8,1.468184400087609,0.02966902655093199
002918.SZ,11089099893.0,3.795249623254124,1.0325255330003544
600332.SH,48231867881.55,2.1074622606744824,1.8242841019961906
600033.SH,7574543999.999999,0.7964192866534693,0.21633919351406497
002032.SZ,54637318811.4,7.992098573152759,2.084550818503476
603186.SH,7436331500.0,10.012004783415302,0.8102993935059914
2883.HK,53434309287.03574,0.7214161712969804,0.756718571495635
000719.SZ,7008945680.65,0.8469144905530366,0.80544813068311
600873.SH,14062432060.140001,1.5661059555948789,0.2874947674840642
601958.SH,19424158488.0,1.479166113910088,0.17621640993547272
002204.SZ,7957244531.84,1.193861900227994,0.02665703634568976
603816.SH,24877337482.600002,4.212085961841737,1.9487210439487241
002540.SZ,5514098030.0,1.1933505551294834,0.2657525371980737
000573.SZ,1738598018.72,1.0073845645106287,-0.029111817144979336
300118.SZ,11086727274.300001,1.3441027894302555,0.9391332135427128
002901.SZ,35841820410.0,20.816084891204095,1.1733083119564685
601628.SH,687825098542.4,1.955884768577684,1.7457461523125748
601633.SH,66028529795.951996,1.4076998337472764,0.3367324618404476
002746.SZ,6366498176.03,1.931680194292556,2.170740533072789
000963.SZ,38075855764.48,3.093214667996852,1.7448484696347077
603589.SH,25488000000.0,3.63503916940108,2.364252538066667
600809.SH,94430087621.09999,12.680378011808418,2.622811263679657
603308.SH,7480458778.38,2.0800848698784007,0.2687854347355995
300659.SZ,13515607304.0,23.50218334990571,0.8211495783417294
002773.SZ,35050175290.520004,7.585718580223604,0.7809379128736937
2328.HK,161037620793.72,0.8487892532323555,1.091680808083919
600600.SH,68917466044.41907,3.9011075610481587,1.170816532123194
600855.SH,7930223209.48,4.687787423835051,0.07807010723126878
0817.HK,65473484084.399994,1.489626105177338,0.5479208583700156
002449.SZ,6586781849.85,1.7999963873818834,0.5545218727548535
002541.SZ,9269823698.1,1.8772346310954668,1.0172748304327321
000671.SZ,28240013053.5,1.0559216098175934,1.0129071079145562
601138.SH,286703772621.56,3.211263317232351,0.8864445737708031
603179.SH,5709458319.5199995,3.3543583641422994,0.714578758852941
002292.SZ,8848680103.0,2.195221889852793,0.016003336409549936
300725.SZ,12239056519.53,16.51991753550896,1.0136770313891752
1093.HK,98284693231.28,4.768864883451886,0.5955587654148664
600547.SH,105640772899.6752,4.892244251880997,0.4797470088859184
600340.SH,70812218861.5,1.4152176832745518,4.823686775999854
002600.SZ,63696632515.2,5.4819845207149305,0.19876866854318267
002001.SZ,58185775084.0,3.4535465712100892,1.191095972410369
603515.SH,18516001359.949997,3.6917316784736376,1.0542438755842753
002648.SZ,15090394212.960001,1.6326887849549967,1.025953167144517
603983.SH,31185770000.0,11.680413158216725,1.2806031557356607
000591.SZ,10133920367.84,0.7602273943786974,0.3125538123859874
600741.SH,70242690363.52,1.4212551433023677,1.5074298499230754
600362.SH,36258414968.3964,0.8527884718489791,0.5441715671687029
600845.SH,50124912392.472,8.673116403893346,0.8352354413047246
600233.SH,39524062784.12,3.0653864881887536,0.4973233793435122
000401.SZ,28594436235.079998,1.8626925751490033,1.7622770207601828
000703.SZ,34697468037.54,1.4921711384514704,1.2631404100437045
300406.SZ,8987022059.13,4.5597491944554,0.5662703743561252
002876.SZ,5163600000.0,5.554567112219866,0.7394153180769231
300769.SZ,6998748313.6,7.3834100647493495,1.8993557402758379
600886.SH,51641637670.670006,1.2788119120639083,0.7638099854771985
600510.SH,9685628981.25,1.1479258456373505,0.8974061643927683
2018.HK,47191925000.0,2.1845465846214234,1.8389532478278858
002938.SZ,99114153390.08,4.998380091819779,1.3183514693913296
000786.SZ,40869194697.98,2.9293494022239566,0.08661923138324208
002458.SZ,16967830571.509998,4.712333264640476,2.0276147510357947
601577.SH,26996059119.059998,0.6643924667435948,1.5328144396003547
002419.SZ,10994748000.0,1.5820745412441466,0.4128147941597934
002180.SZ,33910231468.11,5.8767919589399575,0.6429524754059834
0763.HK,197343879460.49518,3.396837427490271,1.0981946271966203
002594.SZ,147498156031.90002,2.87318187383,0.3582488351769248
002511.SZ,24306110939.61,5.961757261408675,0.5072109040947056
600588.SH,118555394316.8,16.528850645166717,0.3447333819833492
002317.SZ,10913778418.4,2.6842583843413923,0.30014866780447585
601169.SH,105292061674.56001,0.5083405108630853,1.0298451590315785
601377.SH,40849697211.399994,1.256703082988351,0.15458054526386505
603005.SH,24408035682.85,12.294355373789713,0.7273944117465796
601229.SH,115499078331.00002,0.716155442605608,1.4440750751448521
600000.SH,306435719344.68,0.6498312403134264,2.037777192996287
600551.SH,3727932431.52,0.8175612584711293,0.3529817454997347
300016.SZ,4457155782.76,3.0728258956921524,0.6643696042609127
600643.SH,12942941166.960001,1.2007914092967222,0.8277988248355538
600919.SH,69959703523.92,0.5268352061296285,1.308254906036109
600961.SH,3196394958.8399997,57.077741833209785,0.3157095237744409
002745.SZ,14649123153.800001,1.4169715631342792,0.3394320344126234
300377.SZ,7754862235.999999,2.7610667795766117,0.11198477515081418
603337.SH,8143024190.400001,3.064657766143828,0.5210098612737138
002925.SZ,23776863960.0,5.728800262531901,2.154642058492772
300449.SZ,2755103978.9,2.971605531850534,-1.6104789630820129
603214.SH,4175029572.0,4.118645391020847,1.017016076415183
600867.SH,27621564060.86,5.523876533641435,0.4007134577938229
600612.SH,17861096757.549557,3.219199719156085,2.6875613028885788
1999.HK,17119689400.0,2.750930006361641,0.36990969298777115
600236.SH,34288343438.699997,2.36253188140315,0.22874096359381782
002727.SZ,14733685865.25,3.2065136932679534,1.115553462362394
300502.SZ,17734436250.0,13.354306225278021,1.0008554072024702
002461.SZ,16378630752.0,1.9097064780823456,0.22061324568506885
600562.SH,9335260785.0,5.16574319659165,0.03439571364904296
001914.SZ,30527363067.399998,3.8237396803822286,0.2740230335462368
603939.SH,36736536956.700005,8.148630410289103,1.5502690069826575
300651.SZ,3283042890.0,4.906073848481288,0.3341159548999983
603127.SH,16613179191.6,20.100186642473723,1.146942910055423
0291.HK,130415911581.00002,5.939194980987707,0.4044169101807967
603489.SH,10296000000.0,5.192869091475207,2.5976680896666666
603599.SH,7592857065.9,1.4930720533043313,1.044877689440478
600597.SH,15550991364.3,2.7196850331031595,0.35474520548988303
002146.SZ,35089682277.57,0.8581981628388217,2.1205383065266643
600563.SH,11614500000.0,4.412487300298188,2.000200327111111
603737.SH,21226036288.56,12.305558974744162,1.5125668745603325
603288.SH,352300985573.76,21.246046339402795,1.693804017765091
603882.SH,32509804967.0,14.291412772023623,0.890821962496457
1398.HK,1949104336164.9753,0.6096088838904292,0.8703214206549169
300568.SZ,7370410927.5,2.9856907015459475,0.3067913653830803
601636.SH,14725599207.2,1.787681856159554,0.4828190467179701
300078.SZ,11215407911.4,3.8781786347285268,0.1621129918132458
0966.HK,45859676544.88,0.6009843598926261,2.4571887725749955
600115.SH,61210339309.957825,1.0063922881509393,-0.16752638714580168
300031.SZ,8526541870.139999,3.2343169596674466,0.8466631796909087
688368.SH,5003152000.0,4.4169900785446075,1.3615449581168833
002791.SZ,24186238800.0,7.876966177523213,1.3710732407476518
600060.SH,15309230297.4,1.0501158649911155,0.4437662829524351
002111.SZ,5525043982.88,1.8911021662105123,0.8545264494618492
002568.SZ,20994829033.5,10.491452301886213,0.6147263787708662
601233.SH,21805627654.600002,1.1473063271226112,1.5106428721417264
300770.SZ,21076353939.03,9.650392837871927,3.6295083645321684
600131.SH,23872029043.68,8.721967819606196,0.44308137954765153
002803.SZ,6898178732.009999,4.903169305180717,1.4714147521309666
002832.SZ,6600195583.0,3.371958982419173,1.2125098406851256
001979.SZ,131985808400.46,1.3915876896981783,1.7602904086689326
600323.SH,16850145755.82,2.5693633007063843,1.1191474246282564
000423.SZ,20085001401.27,2.013548939366753,-1.4081543269117145
300747.SZ,18624000000.0,8.112982569873198,1.227931874375
603601.SH,8657641782.310001,6.076081297928292,0.2621834217855635
002156.SZ,28300373151.16,4.631094433114097,0.052561463802537484
0941.HK,1210101039212.7,0.9820717746365896,5.2082288137695
601328.SH,357151021804.3503,0.5204874680827303,1.0457601479036025
002724.SZ,4442400000.0,2.131744652595227,0.3467889153611111
002677.SZ,7203475864.05,4.741474407358666,0.6268591495131658
000425.SZ,46296980421.3,,0.40578824831624893
002379.SZ,2797728000.0,1.7656724599778777,0.2778801985211572
002248.SZ,2638312248.0,20.03211355135522,0.1063246252304098
601163.SH,10768000000.0,1.0692199782458123,1.069108036375
600872.SH,40636463265.939995,10.29038954954027,0.9224632096954288
603021.SH,1903691016.5,1.5356470088763958,-0.2674798641854598
600380.SH,25134743964.84,2.4270789624016085,0.44620106504665935
600779.SH,22404705710.28,10.608321167371251,1.6347726399179143
300302.SZ,6171144017.8,5.012725324259582,0.010611887120829389
688358.SH,6000000000.0,5.124711391079818,1.461588422875
603456.SH,16508021981.789999,5.782902797045553,0.2815238032880649
1521.HK,7786279712.599999,3.77854189224292,0.009133584025361541
1186.HK,139729605960.95306,0.4687044752727055,1.328665551778755
300073.SZ,10974843285.49,3.6306631611577083,-0.5500860044227646
300463.SZ,20975068416.4,6.709063921775259,0.8649446040844523
300233.SZ,7835524103.34,1.9279530347315184,0.5245913896336513
601100.SH,65126880000.0,11.663601949397682,1.4933528047505669
002706.SZ,11029473535.5,6.105215262576496,0.35077350892162174
603037.SH,1652966194.0,1.9558205773609865,0.4780216185977243
600477.SH,8722636514.55,2.495807418044414,0.27477789993684604
300457.SZ,15908911970.4,5.058745223642255,0.657292160605568
002739.SZ,35686613704.96001,2.5799770214681144,-2.768890921821403
600583.SH,22283628192.0,0.9833626836990811,-0.0035670214048417925
1066.HK,55534240938.71999,3.0735821776204935,0.407949453473203
3968.HK,958150302789.6992,1.4343804443395727,3.717389927093075
002912.SZ,20873364800.0,13.736042277229338,3.1243350521926536
600138.SH,7354214400.0,1.11559284319962,0.423148059902741
003816.SZ,133413997512.8,1.6420122459944613,0.16793300318511134
000726.SZ,7282294014.423101,0.9219878363180212,1.0030413957059725
600029.SH,58193954855.34679,1.0444344254453564,-0.4085161501599738
600606.SH,68628390731.399994,0.8698017142858404,1.1504766282056014
603429.SH,11073101626.35,9.433268228632123,0.6034209468284439
601555.SH,30772514940.44,1.5263937268736645,0.20496089224054875
300443.SZ,3725588951.3,1.9261262415194562,0.9761874697451409
601238.SH,95546067531.65544,1.3367168441803052,0.38661614286911633
300190.SZ,5447305451.150001,1.3977223886176464,0.3716974135802405
2359.HK,186730252613.06027,9.406225719624837,1.0726694573354898
603063.SH,3561599550.0,1.4397330062127556,0.1482488739971904
603568.SH,29973749466.43,7.119043133947982,0.9711876732185732
600201.SH,28955636596.11,6.230668749307428,0.1890424962536923
601600.SH,42942659666.920616,0.8844624181951605,0.025659953713340896
2208.HK,45002803609.62662,0.945099457039312,0.6568301051867158
000799.SZ,11294531344.8,4.647086443256072,0.9938044922308868
600346.SH,99532870974.04001,2.7394617112424045,1.6568632441986524
002601.SZ,34503714695.22,2.4874829394937237,1.4135172050635352
002128.SZ,15430235148.789999,0.955531231462704,1.3795140741567256
2628.HK,753137152398.3883,0.9782341569343478,1.7318065056755412
603699.SH,9165000000.0,3.494821356436307,0.6219717395466667
002065.SZ,45112184790.0,4.7367586739987955,0.1885352378570269
002130.SZ,6030528866.9800005,2.1022253837804326,0.17523502162096602
300150.SZ,2755849509.63,1.3478236396845804,0.12990074178911287
000006.SZ,6668975527.240001,0.9901110685437952,0.6061010518774896
002251.SZ,8811820300.199999,1.1657601196540182,0.1012809618809117
1579.HK,68938365000.0,23.62554554593628,0.6864399656127614
300408.SZ,37036370467.5,4.931659712769752,0.47448496077850716
601881.SH,77575551753.48607,1.4298855601677367,0.5375573648109848
603866.SH,33108551763.0,8.845103488199003,1.148349131348488
000667.SZ,6858228399.74,0.972876714177291,0.04024673791839072
300616.SZ,13724717688.0,3.9023642280540134,1.9901090219077444
1112.HK,22670731388.800003,3.630441914406625,1.5605021379009245
601139.SH,21604524255.44,1.9604912523438676,0.36033236233215793
601098.SH,19145360000.0,1.40058539788143,0.6567299871826281
002212.SZ,30873579545.25,3.4705263542536264,0.28675585174282425
300570.SZ,4889731968.0,3.7540279965897128,0.6341231811486072
688363.SH,46828800000.0,10.291269915525401,1.2217423189166667
002007.SZ,69435397591.56,10.611958365257943,0.6968058308086025
1797.HK,30952837960.9,10.45960749964292,-0.17028850978570303
688012.SH,100981990345.6,26.92079939067393,0.37570084129906517
600436.SH,87499094966.3,13.194762123541595,2.3831943699733014
002768.SZ,10576037500.0,4.436892831590402,1.5425914465253456
600483.SH,11949127536.5,0.9437161922439479,0.7364772207300977
002372.SZ,19805492518.92,5.095560940289413,0.597036202742228
300438.SZ,6002592488.55,2.57804639210393,0.5089225251933498
300638.SZ,11095545622.2,8.51321011082574,1.3686675520952463
603786.SH,23229806000.0,7.167778239141778,1.232653898075481
000869.SZ,15561895102.34112,1.8245509756840352,1.3224381397126619
002008.SZ,35746848283.0,4.04820625586182,0.5517831043373498
2869.HK,31128172701.120003,10.127691069117137,0.16195607909289866
1378.HK,31026485503.38,0.4400109756019665,0.7111702257607051
300363.SZ,14708458144.300001,4.796209062755546,0.4001935160707585
000975.SZ,32051308439.52,3.5425002958097194,0.4881295089768354
601872.SH,43406373534.16,1.7143264874373771,0.3854555552479877
600161.SH,36713282261.84,9.320700167512484,0.5849216663811673
600862.SH,21592261158.5,5.164441011858826,0.4473507365882113
002206.SZ,4121606533.65,1.4735582646074168,0.2340935329768993
002497.SZ,7717892790.300001,2.726191811409687,0.04854758510903541
603579.SH,4362400000.0,2.67797555617068,1.9101965243571426
600660.SH,49619903883.194244,2.4238413915798747,1.0971551983875716
600153.SH,25771972817.7,0.8343165087832818,2.0118328662770106
600136.SH,4951719736.81,1.1509646945416299,-0.052485716008400234
002690.SZ,29689920000.0,12.45634245542464,0.7720807807692307
002709.SZ,14969036816.81,5.368522958932726,0.05326275518728453
600884.SH,12462691344.6,1.0541429208991189,0.13423292690746594
002020.SZ,7596658560.0,2.055328609293008,0.6686465079489896
0743.HK,14007647940.0,0.8796933490374129,1.7801284231876544
600598.SH,31020514412.05,4.666017991104154,0.5368222871500091
002430.SZ,11430554757.449999,1.977617408991661,0.6140937361164822
688023.SH,20007407657.5,12.904953438529333,1.1576056184299297
600640.SH,14211129488.4,3.130290966631519,0.0718833737294173
002223.SZ,35076667745.71,5.778145842057997,0.8863968163400996
002301.SZ,11245187916.68,3.3493238710511166,0.33038343657126473
600993.SH,7228773752.07,2.8271346503220482,0.7806276697546387
600578.SH,19565529925.3,0.8277451257429381,0.20719112260001016
002191.SZ,13213131459.0,1.9077336541295233,0.5683199318478982
0883.HK,389772290740.32,0.7790280008107414,1.3672671522846964
601231.SH,40372793671.8,3.9289902402521046,0.5640713231131887
601288.SH,1181649288400.1077,0.6406048501252691,0.6144126405796871
300360.SZ,4667520866.91,2.1406198559979677,0.6544421803889494
300130.SZ,7003053374.1,2.855988937745031,0.46246458614986896
002250.SZ,15438002315.76,2.6143550060930427,-0.04821963774405309
300330.SZ,1488480000.0,3.99990600478864,0.030717281964285716
300418.SZ,23595145022.73,5.029407161470388,1.2304203210159228
002318.SZ,6042261788.0199995,1.7666571987593114,0.6034310014112105
600004.SH,29342964888.52,1.8014224940966987,0.344682573184987
000166.SZ,105214578432.0,1.348204401965767,0.23404850474597055
603712.SH,20836280000.0,8.144670588681596,0.44795704472797926
002100.SZ,17294540958.260002,3.7655749594515666,0.8894385707077781
0921.HK,13326654788.542173,1.046924705143057,1.3162366038580464
300142.SZ,65479441148.560005,13.45883729395667,0.05447569676780977
1109.HK,221059126949.0,1.1408401842872256,4.020827225129963
603520.SH,11171958737.52,11.219107556808742,1.0432609647806743
300394.SZ,10269305613.300001,8.780463767300947,0.9012107552411136
601225.SH,73400000000.0,1.2600037149830194,1.122502220421
603679.SH,4768546880.0,7.006254652258687,0.983203742951899
300753.SZ,3324920000.0,4.926672859898414,1.1876880712871287
603596.SH,11407023120.0,5.081689894480265,0.9526999263757432
600893.SH,55953631471.5,1.9502866548718465,0.515471391335521
000066.SZ,39091230407.549995,4.712182732152096,0.26685437511968796
300788.SZ,8617666659.8,5.056927970013966,1.1486702731766298
688008.SH,114517935789.04,15.62377114203102,0.8586425520300892
300349.SZ,6664225602.05,1.8086831151734366,0.8164889628351414
603203.SH,4203337742.4,4.238241006502099,1.105761279953719
600271.SH,32445256660.700005,2.721587301021771,0.2621226468364117
002463.SZ,47274502919.83,9.208014030037093,0.7290775932195448
300559.SZ,8925505617.449999,9.255544946644829,0.8138185759116846
600066.SH,29268276528.06,1.6686282442314695,0.6713319855754685
002851.SZ,9952503367.199999,5.169544709473674,0.7662178729472171
688016.SH,14978652390.699999,14.051664357752427,2.1717613825207254
600196.SH,81108533070.4,2.6924333322620564,1.2433281687043918
002139.SZ,5776565960.34,2.3010680238495644,0.3355195629295685
002920.SZ,24381500000.0,5.783554523677465,0.5527840022727273
300232.SZ,8666770307.58,2.921299323583529,0.5249342576137732
002222.SZ,4847850000.0,5.002000743496932,0.304745359368421
300129.SZ,3013252142.6400003,1.3013602419994847,0.20555151938295613
1658.HK,470121138842.22845,0.7131641665323704,0.6898941357759073
002484.SZ,7871158324.119999,2.295591055783091,0.2950974118032222
600019.SH,108683886050.0,0.6104014870105313,0.5044095814121214
000887.SZ,9522481644.0,1.08135993634162,0.3762574934656393
000921.SZ,12170967285.279795,1.5624728825687138,1.0387819489483783
603232.SH,5117509600.0,7.71026743840208,0.3692775733087047
000581.SZ,19735131784.9,1.2500237238442378,2.1099584550509745
300133.SZ,13553800971.72,2.579395438833615,-0.7935432317784659
000550.SZ,8010450418.4,1.0139917064349995,0.22255914060708004
002817.SZ,1875538800.0,2.5883558432245346,0.45420774616360904
601766.SH,166960056957.36526,1.3093546477214963,0.3750172817641311
0813.HK,109845506257.2,1.485134470244911,3.080421689784155
600926.SH,50228797659.04,0.8030877176975015,1.172248911265804
300776.SZ,8576431954.999999,5.881705146334873,4.5664466548658105
300736.SZ,1152952879.2,4.254139668547303,-0.8016122669719077
002457.SZ,2425342080.0,1.231505568988193,0.36094153949945074
300487.SZ,5908679252.400001,4.684406688619002,1.0571729677527824
603611.SH,5377470665.400001,3.3469841787787096,0.9430823009614256
603801.SH,5795500692.0,3.0041018171072964,1.1333361887359774
0270.HK,103166822323.2,2.5067038187116952,0.7715674168060485
300685.SZ,12704832990.0,14.083539106296667,0.8704437476135607
601989.SH,95768548360.8,1.1174900564129988,0.0032073672981737383
1951.HK,24295150343.960003,2.8913837087315932,0.16826557901981964
000915.SZ,6350383243.5,3.6683276425173363,0.9804348724628277
300673.SZ,4289720820.0,4.180591458557123,0.37949407756791964
600556.SH,29928285810.149998,31.0635162481591,0.19102178367202136
600114.SH,6281671528.23,2.3725566515656564,0.5051223007422623
300035.SZ,4744190993.36,2.4587018478456506,0.2034707623959798
2338.HK,123357363134.88525,2.34784188499303,1.0811655996203604
600258.SH,15546759421.880001,1.7376229127216374,0.2885426441771838
002557.SZ,25831650000.0,7.068852538260507,1.2594916804339251
601808.SH,48800485985.664,1.6912344099261638,0.7567185763158292
300618.SZ,14954263045.5,8.409633413962208,0.3412180177087016
600567.SH,13832529178.439999,0.9598734598835594,0.24687722449084532
002859.SZ,11114210000.0,7.0138851475919415,0.5704979209192557
603103.SH,10166226000.0,4.258499310731862,0.020419377341532638
000823.SZ,6749662620.0,1.9090979487342876,0.5715125578900713
000968.SZ,7672296093.8,1.7631462325368077,0.5491292904559043
000042.SZ,6389027245.79,0.8455365252977775,0.7226434916280299
0285.HK,38845245580.0,2.0481385199913142,0.7090545931361312
603583.SH,9356117242.5,5.293382088823779,1.5692251707940905
300119.SZ,7843128247.570001,3.6962035081581135,0.5542639196619106
002327.SZ,6314248936.1,1.77157916393119,0.5955345506282154
300088.SZ,24230313649.5,3.843496556394573,0.35567967290355895
600015.SH,100324700369.15999,0.37492226994170136,1.4389210181421714
603516.SH,5272030029.0,6.331828164096421,0.7362073078111255
1776.HK,103595120275.07079,0.6165792227436,0.8778685611508275
601988.SH,951486989392.4945,0.5500789585866509,0.6420884480404851
601058.SH,11935152196.76,1.6886512177324986,0.4751311974480413
000031.SZ,22374555629.579998,1.1526753816168993,0.31983945977916756
002380.SZ,3350283420.0400004,1.5165723430302316,0.5272366033869788
600693.SH,4248623870.0400004,1.699493751542569,0.3535923365626518
